Tip document,Nr. factura,Data factura,Furnizor,Suma factura (lei),Baza TVA (lei),Baza TVA 0 (lei),Valoare TVA (lei)
Factura        ,323,28.02.2022 00:00:00,PRINT DEL SRL,4748.1,3990,0,758.1
Factura        ,72203196,28.02.2022 00:00:00,EUROPAPIER ROMANIA SRL,3403.27,2859.87,0,543.4
Factura        ,7496,28.02.2022 00:00:00,KOLOS GROUP SRL,969.84,814.73,0,155.11
Factura        ,72203601,04.03.2022 00:00:00,EUROPAPIER ROMANIA SRL,1774.61,1491.24,0,283.37
Factura        ,72203626,04.03.2022 00:00:00,EUROPAPIER ROMANIA SRL,565.18,474.93,0,90.25
Factura        ,2141860,07.03.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,694.67,583.75,0,110.92
Factura        ,334,07.03.2022 00:00:00,PRINT DEL SRL,3165.4,2660,0,505.4
Factura        ,7033575,07.03.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1076.42,904.55,0,171.87
Factura        ,72203658,07.03.2022 00:00:00,EUROPAPIER ROMANIA SRL,1359.42,1141.33,0,218.09
Factura        ,1119107,08.03.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,2236.29,1879.23,0,357.06
Factura        ,72203853,09.03.2022 00:00:00,EUROPAPIER ROMANIA SRL,4076.94,3426,0,650.94
Factura        ,7033649,10.03.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,224.49,188.65,0,35.84
Factura        ,72204045,11.03.2022 00:00:00,EUROPAPIER ROMANIA SRL,6664,5600,0,1064
Factura        ,13383,15.03.2022 00:00:00,PHONUS SRL,522.65,439.2,0,83.45
Factura        ,13385,15.03.2022 00:00:00,PHONUS SRL,549.78,462,0,87.78
Factura        ,72204307,15.03.2022 00:00:00,EUROPAPIER ROMANIA SRL,9210.54,7739.94,0,1470.6
Factura        ,10705,16.03.2022 00:00:00,ROYAL INTERCOM SRL,1916.99,1610.9,0,306.09
Factura        ,10708,16.03.2022 00:00:00,ROYAL INTERCOM SRL,95.44,80.2,0,15.24
Factura        ,72204752,22.03.2022 00:00:00,EUROPAPIER ROMANIA SRL,8202.04,6888,0,1314.04
Factura        ,7590,22.03.2022 00:00:00,KOLOS GROUP SRL,2118.2,1780,0,338.2
Factura        ,13422,23.03.2022 00:00:00,PHONUS SRL,1150.97,967.2,0,183.77
Factura        ,7033902,24.03.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,592.77,498.1,0,94.67
Factura        ,7598,24.03.2022 00:00:00,KOLOS GROUP SRL,2587.87,2174.68,0,413.19
Factura        ,72205003,25.03.2022 00:00:00,EUROPAPIER ROMANIA SRL,3689,3100,0,589
Factura        ,1120433,28.03.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1789.57,1503.84,0,285.73
Factura        ,114055,28.03.2022 00:00:00,ANEMONA COM SRL,877.27,737.2,0,140.07
Factura        ,7033938,28.03.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,2379.29,1999.4,0,379.89
Factura        ,72205067,28.03.2022 00:00:00,EUROPAPIER ROMANIA SRL,7492.2,6295.96,0,1196.24
Factura        ,13447,31.03.2022 00:00:00,PHONUS SRL,1844.5,1550,0,294.5
Factura        ,7034065,04.04.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,691.62,581.19,0,110.43
Factura        ,72205489,04.04.2022 00:00:00,EUROPAPIER ROMANIA SRL,5771.5,4850,0,921.5
Factura        ,72205497,04.04.2022 00:00:00,EUROPAPIER ROMANIA SRL,1502.31,1262.43,0,239.88
Factura        ,17262146,07.04.2022 00:00:00,MULTI-JET S.R.L.,628.94,528.51,0,100.43
Factura        ,7034138,07.04.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,299.5,251.68,0,47.82
Factura        ,72205823,07.04.2022 00:00:00,EUROPAPIER ROMANIA SRL,5674.51,4768.5,0,906.01
Factura        ,7034185,11.04.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,331.77,278.8,0,52.97
Factura        ,72205970,11.04.2022 00:00:00,EUROPAPIER ROMANIA SRL,4010.3,3370,0,640.3
Factura        ,1000498772,12.04.2022 00:00:00,ANTALIS SA,2174.19,1827,0,347.19
Factura        ,7034248,13.04.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,207.56,174.42,0,33.14
Factura        ,72206242,14.04.2022 00:00:00,EUROPAPIER ROMANIA SRL,8020.6,6740,0,1280.6
Factura        ,7034310,18.04.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,360.7,303.11,0,57.59
Factura        ,72206421,18.04.2022 00:00:00,EUROPAPIER ROMANIA SRL,13332.69,11203.93,0,2128.76
Factura        ,6105,20.04.2022 00:00:00,VERLA SRL,760.47,639,0,121.47
Factura        ,7034364,20.04.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,285.84,240.2,0,45.64
Factura        ,133867,21.04.2022 00:00:00,MULTI-JET S.R.L.,2096.66,1761.9,0,334.76
Factura        ,72206650,21.04.2022 00:00:00,EUROPAPIER ROMANIA SRL,2689.4,2260,0,429.4
Factura        ,72206690,26.04.2022 00:00:00,EUROPAPIER ROMANIA SRL,4117.24,3459.84,0,657.4
Factura        ,72206803,28.04.2022 00:00:00,EUROPAPIER ROMANIA SRL,4165,3500,0,665
Factura        ,787882,28.04.2022 00:00:00,CONCRET CONSULT SRL,90.38,75.95,0,14.43
Factura        ,380,02.05.2022 00:00:00,PRINT DEL SRL,4967.66,4174.5,0,793.16
Factura        ,72206986,02.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,4397.05,3695,0,702.05
Factura        ,1119755,04.05.2022 00:00:00,ALMAS OFFICE SRL,628.32,528,0,100.32
Factura        ,7034515,05.05.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,295.74,248.52,0,47.22
Factura        ,72207416,05.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,3348.6,2813.94,0,534.66
Factura        ,387,06.05.2022 00:00:00,PRINT DEL SRL,4967.66,4174.5,0,793.16
Factura        ,72207354,06.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,4111.45,3455,0,656.45
Factura        ,1122781,09.05.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1591.87,1337.7,0,254.17
Factura        ,4200014831,09.05.2022 00:00:00,EUROCOM SA,376.15,316.09,0,60.06
Factura        ,789585,09.05.2022 00:00:00,CONCRET CONSULT SRL,19.87,16.7,0,3.17
Factura        ,7034582,10.05.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,2754.8,2314.94,0,439.86
Factura        ,72207600,11.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,8639.4,7260,0,1379.4
Factura        ,13650,13.05.2022 00:00:00,PHONUS SRL,183.26,154,0,29.26
Factura        ,10789,13.05.2022 00:00:00,ROYAL INTERCOM SRL,1367.79,1149.38,0,218.41
Factura        ,10790,13.05.2022 00:00:00,ROYAL INTERCOM SRL,3498.31,2939.7,0,558.61
Factura        ,72207784,13.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,2326.39,1954.94,0,371.45
Factura        ,72207799,13.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,2844.07,2389.97,0,454.1
Factura        ,13673,18.05.2022 00:00:00,PHONUS SRL,922.25,775,0,147.25
Factura        ,399,18.05.2022 00:00:00,PRINT DEL SRL,4843.3,4070,0,773.3
Factura        ,72208042,18.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,2165.8,1820,0,345.8
Factura        ,72208055,18.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,357,300,0,57
Factura        ,7034758,19.05.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,718.81,604.03,0,114.78
Factura        ,1123505,20.05.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,274.7,230.84,0,43.86
Factura        ,7034789,20.05.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1060.57,891.23,0,169.34
Factura        ,72208243,20.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,6992.35,5875.91,0,1116.44
Factura        ,7831,20.05.2022 00:00:00,KOLOS GROUP SRL,1615.18,1357.29,0,257.89
Factura        ,791633,20.05.2022 00:00:00,CONCRET CONSULT SRL,118.67,99.72,0,18.95
Factura        ,7034799,23.05.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,823.54,692,0,131.54
Factura        ,72208281,23.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,11162.2,9380,0,1782.2
Factura        ,2147841,24.05.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,904.97,760.48,0,144.49
Factura        ,792250,24.05.2022 00:00:00,CONCRET CONSULT SRL,180.76,151.9,0,28.86
Factura        ,7034922,27.05.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,499.8,420,0,79.8
Factura        ,72208692,27.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,9531.9,8010,0,1521.9
Factura        ,72208823,31.05.2022 00:00:00,EUROPAPIER ROMANIA SRL,2144.21,1801.83,0,342.38
Factura        ,7881,31.05.2022 00:00:00,KOLOS GROUP SRL,3313.66,2784.56,0,529.1
Factura        ,7662919,02.06.2022 00:00:00,ADISON COMPANY S.R.L.,312.85,262.9,0,49.95
Factura        ,7889,02.06.2022 00:00:00,KOLOS GROUP SRL,1100.68,924.93,0,175.75
Factura        ,10831,03.06.2022 00:00:00,ROYAL INTERCOM SRL,1042.35,875.91,0,166.44
Factura        ,1500015973,03.06.2022 00:00:00,ROMANIAN PAPER DISTRIBUTION SRL,521.24,438,0,83.24
Factura        ,72209129,06.06.2022 00:00:00,EUROPAPIER ROMANIA SRL,7475.58,6282,0,1193.58
Factura        ,2148965,07.06.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,2046.16,1719.46,0,326.7
Factura        ,72209189,07.06.2022 00:00:00,EUROPAPIER ROMANIA SRL,10655.26,8954,0,1701.26
Factura        ,72209278,08.06.2022 00:00:00,EUROPAPIER ROMANIA SRL,3477.18,2922,0,555.18
Factura        ,7702519,08.06.2022 00:00:00,ADISON COMPANY S.R.L.,75.48,63.43,0,12.05
Factura        ,7702519,08.06.2022 00:00:00,ADISON COMPANY S.R.L.,75.49,63.43,0,12.06
Factura        ,13798,09.06.2022 00:00:00,PHONUS SRL,1606.5,1350,0,256.5
Factura        ,7035108,09.06.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1666.37,1400.31,0,266.06
Factura        ,13805,10.06.2022 00:00:00,PHONUS SRL,41.06,34.5,0,6.56
Factura        ,115480,10.06.2022 00:00:00,ANEMONA COM SRL,730.76,614.08,0,116.68
Factura        ,1500016050,14.06.2022 00:00:00,ROMANIAN PAPER DISTRIBUTION SRL,164.22,138,0,26.22
Factura        ,7129726,14.06.2022 00:00:00,DACORA PRINT SRL,2903.23,2439.69,0,463.54
Factura        ,72209445,14.06.2022 00:00:00,EUROPAPIER ROMANIA SRL,928.17,779.97,0,148.2
Factura        ,13823,15.06.2022 00:00:00,PHONUS SRL,164.22,138,0,26.22
Factura        ,7035200,15.06.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,173.98,146.2,0,27.78
Factura        ,7927,15.06.2022 00:00:00,KOLOS GROUP SRL,646.07,542.92,0,103.15
Factura        ,1124949,16.06.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,861.8,724.2,0,137.6
Factura        ,11973,16.06.2022 00:00:00,ANDAN IMPEX SRL,535.5,450,0,85.5
Factura        ,2149658,16.06.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,31.13,26.16,0,4.97
Factura        ,7035223,16.06.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,572.18,480.8,0,91.38
Factura        ,72209693,16.06.2022 00:00:00,EUROPAPIER ROMANIA SRL,2499,2100,0,399
Factura        ,7890,17.06.2022 00:00:00,ROMAFLORIMEX SRL,517.65,435,0,82.65
Factura        ,72209818,20.06.2022 00:00:00,EUROPAPIER ROMANIA SRL,2082.5,1750,0,332.5
Factura        ,13884,22.06.2022 00:00:00,PHONUS SRL,636.65,535,0,101.65
Factura        ,429,22.06.2022 00:00:00,PRINT DEL SRL,4403,3700,0,703
Factura        ,72209986,22.06.2022 00:00:00,EUROPAPIER ROMANIA SRL,5176.4,4349.9,0,826.5
Factura        ,7035324,23.06.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,197.3,165.8,0,31.5
Factura        ,7981,23.06.2022 00:00:00,KOLOS GROUP SRL,2584.28,2171.66,0,412.62
Factura        ,13894,24.06.2022 00:00:00,PHONUS SRL,2771.51,2329,0,442.51
Factura        ,10858,24.06.2022 00:00:00,ROYAL INTERCOM SRL,2099.03,1763.87,0,335.16
Factura        ,10860,24.06.2022 00:00:00,ROYAL INTERCOM SRL,57.12,48,0,9.12
Factura        ,3075,24.06.2022 00:00:00,ADPOS TECHNOLOGY S.R.L.,1440,1210.08,0,229.92
Factura        ,7986,24.06.2022 00:00:00,KOLOS GROUP SRL,646.07,542.92,0,103.15
Factura        ,7035365,27.06.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,317.25,266.6,0,50.65
Factura        ,13904,28.06.2022 00:00:00,PHONUS SRL,564.06,474,0,90.06
Factura        ,7035395,28.06.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,164.82,138.5,0,26.32
Factura        ,72210254,28.06.2022 00:00:00,EUROPAPIER ROMANIA SRL,2249.1,1890,0,359.1
Factura        ,437,29.06.2022 00:00:00,PRINT DEL SRL,4403,3700,0,703
Factura        ,72210279,30.06.2022 00:00:00,EUROPAPIER ROMANIA SRL,880.6,740,0,140.6
Factura        ,78574 19,30.06.2022 00:00:00,ADISON COMPANY S.R.L.,333.94,280.62,0,53.32
Factura        ,7035454,01.07.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,353.43,297,0,56.43
Factura        ,72210507,01.07.2022 00:00:00,EUROPAPIER ROMANIA SRL,2249.1,1890,0,359.1
Factura        ,115894,04.07.2022 00:00:00,ANEMONA COM SRL,376.71,316.56,0,60.15
Factura        ,2151015,04.07.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,502.39,422.18,0,80.21
Factura        ,72210563,04.07.2022 00:00:00,EUROPAPIER ROMANIA SRL,1535.1,1290,0,245.1
Factura        ,72210572,04.07.2022 00:00:00,EUROPAPIER ROMANIA SRL,4331.6,3640,0,691.6
Factura        ,20036,05.07.2022 00:00:00,PRINTHEAD SRL,1557.91,1309.15,0,248.76
Factura        ,7035479,05.07.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1130.55,950.04,0,180.51
Factura        ,1126126,06.07.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,763.31,641.44,0,121.87
Factura        ,72210750,07.07.2022 00:00:00,EUROPAPIER ROMANIA SRL,2274.02,1910.93,0,363.09
Factura        ,444,08.07.2022 00:00:00,PRINT DEL SRL,4319.7,3630,0,689.7
Factura        ,7130448,08.07.2022 00:00:00,DACORA PRINT SRL,2323.49,1952.51,0,370.98
Factura        ,72210851,08.07.2022 00:00:00,EUROPAPIER ROMANIA SRL,3700.8,3109.9,0,590.9
Factura        ,8038,08.07.2022 00:00:00,KOLOS GROUP SRL,1130.62,950.1,0,180.52
Factura        ,7035581,11.07.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,152.32,128,0,24.32
Factura        ,72210897,11.07.2022 00:00:00,EUROPAPIER ROMANIA SRL,4385.15,3685,0,700.15
Factura        ,72210909,11.07.2022 00:00:00,EUROPAPIER ROMANIA SRL,1761.2,1480,0,281.2
Factura        ,799584,11.07.2022 00:00:00,CONCRET CONSULT SRL,68.92,57.92,0,11
Factura        ,8042,11.07.2022 00:00:00,KOLOS GROUP SRL,2099.73,1764.48,0,335.25
Factura        ,213,12.07.2022 00:00:00,PRINT DEL SRL,4319.7,3630,0,689.7
Factura        ,217,15.07.2022 00:00:00,PRINT DEL SRL,4319.7,3630,0,689.7
Factura        ,72211341,19.07.2022 00:00:00,EUROPAPIER ROMANIA SRL,838.95,705,0,133.95
Factura        ,13987,20.07.2022 00:00:00,PHONUS SRL,904.4,760,0,144.4
Factura        ,72211435,20.07.2022 00:00:00,EUROPAPIER ROMANIA SRL,8022.89,6741.91,0,1280.98
Factura        ,1126978,21.07.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,106.21,89.25,0,16.96
Factura        ,2152397,21.07.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,620.28,521.24,0,99.04
Factura        ,463,21.07.2022 00:00:00,PRINT DEL SRL,4319.7,3630,0,689.7
Factura        ,7035780,21.07.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,112.1,94.2,0,17.9
Factura        ,116201,22.07.2022 00:00:00,ANEMONA COM SRL,1048.91,881.44,0,167.47
Factura        ,13995,22.07.2022 00:00:00,PHONUS SRL,2162.23,1817,0,345.23
Factura        ,801431,25.07.2022 00:00:00,CONCRET CONSULT SRL,223.48,187.8,0,35.68
Factura        ,801628,26.07.2022 00:00:00,CONCRET CONSULT SRL,179.21,150.6,0,28.61
Factura        ,10914,27.07.2022 00:00:00,ROYAL INTERCOM SRL,1824.1,1532.83,0,291.27
Factura        ,10915,27.07.2022 00:00:00,ROYAL INTERCOM SRL,965.56,811.37,0,154.19
Factura        ,72211753,27.07.2022 00:00:00,EUROPAPIER ROMANIA SRL,7079.17,5948.86,0,1130.31
Factura        ,8087,27.07.2022 00:00:00,KOLOS GROUP SRL,4402.72,3699.72,0,703
Factura        ,7035907,29.07.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1018.05,855.5,0,162.55
Factura        ,7035908,29.07.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1939.65,1629.94,0,309.71
Factura        ,72211981,01.08.2022 00:00:00,EUROPAPIER ROMANIA SRL,4224.25,3549.75,0,674.5
Factura        ,72212150,03.08.2022 00:00:00,EUROPAPIER ROMANIA SRL,1642.2,1380,0,262.2
Factura        ,72212186,04.08.2022 00:00:00,EUROPAPIER ROMANIA SRL,6568.8,5520,0,1048.8
Factura        ,20327,05.08.2022 00:00:00,PRINTHEAD SRL,2066.84,1736.81,0,330.03
Factura        ,72212285,05.08.2022 00:00:00,EUROPAPIER ROMANIA SRL,1942.08,1632,0,310.08
Factura        ,72212297,05.08.2022 00:00:00,EUROPAPIER ROMANIA SRL,2142,1800,0,342
Factura        ,7036055,08.08.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,215.87,181.4,0,34.47
Factura        ,2153768,09.08.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,419.24,352.3,0,66.94
Factura        ,72212419,09.08.2022 00:00:00,EUROPAPIER ROMANIA SRL,1067.41,896.98,0,170.43
Factura        ,10941,10.08.2022 00:00:00,ROYAL INTERCOM SRL,2018.19,1695.95,0,322.24
Factura        ,72212547,11.08.2022 00:00:00,EUROPAPIER ROMANIA SRL,2249.1,1890,0,359.1
Factura        ,14095,12.08.2022 00:00:00,PHONUS SRL,1699.93,1428.5,0,271.43
Factura        ,20427,17.08.2022 00:00:00,PRINTHEAD SRL,4518.86,3797.34,0,721.52
Factura        ,2154351,17.08.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,803.38,675.1,0,128.28
Factura        ,7036232,18.08.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,422.47,355.02,0,67.45
Factura        ,72212827,18.08.2022 00:00:00,EUROPAPIER ROMANIA SRL,4774.22,4011.93,0,762.29
Factura        ,72212966,22.08.2022 00:00:00,EUROPAPIER ROMANIA SRL,2249.1,1890,0,359.1
Factura        ,22093970,24.08.2022 00:00:00,SOF SERVICE SRL,319.96,268.86,0,51.1
Factura        ,72213298,26.08.2022 00:00:00,EUROPAPIER ROMANIA SRL,9203.41,7733.95,0,1469.46
Factura        ,474,31.08.2022 00:00:00,PRINT DEL SRL,4188.8,3520,0,668.8
Factura        ,476,01.09.2022 00:00:00,PRINT DEL SRL,4188.8,3520,0,668.8
Factura        ,7036551,01.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,723.6,608.08,0,115.52
Factura        ,72213643,01.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,6336.74,5324.99,0,1011.75
Factura        ,10983,05.09.2022 00:00:00,ROYAL INTERCOM SRL,342.69,287.97,0,54.72
Factura        ,2156327,05.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,433.26,364.08,0,69.18
Factura        ,72213782,05.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,3315.3,2785.96,0,529.34
Factura        ,72213795,05.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,226.1,190,0,36.1
Factura        ,8213,05.09.2022 00:00:00,KOLOS GROUP SRL,646.07,542.92,0,103.15
Factura        ,72213841,06.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,3581.9,3010,0,571.9
Factura        ,72213933,07.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,1796.85,1509.95,0,286.9
Factura        ,20675,08.09.2022 00:00:00,PRINTHEAD SRL,3894.08,3272.33,0,621.75
Factura        ,2156753,08.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,747.32,628,0,119.32
Factura        ,7036746,08.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,760.91,639.42,0,121.49
Factura        ,487,09.09.2022 00:00:00,PRINT DEL SRL,4284,3600,0,684
Factura        ,72214085,09.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,3290.35,2765,0,525.35
Factura        ,807692,09.09.2022 00:00:00,CONCRET CONSULT SRL,686.14,576.6,0,109.54
Factura        ,1130341,12.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,470.53,395.4,0,75.13
Factura        ,489,12.09.2022 00:00:00,PRINT DEL SRL,4284,3600,0,684
Factura        ,7036838,12.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,299.93,252.04,0,47.89
Factura        ,72214181,12.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,327.25,275,0,52.25
Factura        ,807830,12.09.2022 00:00:00,CONCRET CONSULT SRL,1059.52,890.35,0,169.17
Factura        ,2157228,13.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,679.51,571.02,0,108.49
Factura        ,85527,13.09.2022 00:00:00,GREEN INDUSTRIES MANAGEMENT SRL,1541.12,1296.6,0,244.52
Factura        ,72214479,15.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,2617.97,2199.97,0,418
Factura        ,11012,19.09.2022 00:00:00,ROYAL INTERCOM SRL,775.86,651.98,0,123.88
Factura        ,11013,19.09.2022 00:00:00,ROYAL INTERCOM SRL,1934.64,1625.75,0,308.89
Factura        ,497,19.09.2022 00:00:00,PRINT DEL SRL,4438.7,3730,0,708.7
Factura        ,72214573,19.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,4938.43,4149.93,0,788.5
Factura        ,506,21.09.2022 00:00:00,PRINT DEL SRL,4438.7,3730,0,708.7
Factura        ,1131092,22.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,270.9,227.65,0,43.25
Factura        ,2158220,22.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,186.24,156.5,0,29.74
Factura        ,7037074,22.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1391.24,1169.08,0,222.16
Factura        ,7037075,22.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,142.8,120,0,22.8
Factura        ,7037089,22.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1068.91,898.24,0,170.67
Factura        ,8288,22.09.2022 00:00:00,KOLOS GROUP SRL,1801.81,1514.13,0,287.68
Factura        ,514,23.09.2022 00:00:00,PRINT DEL SRL,4438.7,3730,0,708.7
Factura        ,72214951,23.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,2201.5,1850,0,351.5
Factura        ,117298,26.09.2022 00:00:00,ANEMONA COM SRL,501.42,421.36,0,80.06
Factura        ,2158466,26.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,677.03,568.9,0,108.13
Factura        ,7037154,26.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,862.75,725,0,137.75
Factura        ,7037160,26.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,420.02,352.96,0,67.06
Factura        ,72215007,26.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,8877.4,7460,0,1417.4
Factura        ,7037185,27.09.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,571.2,480,0,91.2
Factura        ,72215102,27.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,3373.65,2835,0,538.65
Factura        ,72215350,30.09.2022 00:00:00,EUROPAPIER ROMANIA SRL,8877.4,7460,0,1417.4
Factura        ,2159298,04.10.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,370.28,311.16,0,59.12
Factura        ,72215574,04.10.2022 00:00:00,EUROPAPIER ROMANIA SRL,12878.12,10821.94,0,2056.18
Factura        ,811890,04.10.2022 00:00:00,CONCRET CONSULT SRL,722.94,607.52,0,115.42
Factura        ,7037376,05.10.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,164.82,138.5,0,26.32
Factura        ,72215767,06.10.2022 00:00:00,EUROPAPIER ROMANIA SRL,4569.6,3840,0,729.6
Factura        ,72215910,10.10.2022 00:00:00,EUROPAPIER ROMANIA SRL,17061.02,14336.99,0,2724.03
Factura        ,8375,10.10.2022 00:00:00,KOLOS GROUP SRL,2715.86,2282.22,0,433.64
Factura        ,7037507,12.10.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,238,200,0,38
Factura        ,72216292,17.10.2022 00:00:00,EUROPAPIER ROMANIA SRL,5592.99,4699.99,0,893
Factura        ,814146,17.10.2022 00:00:00,CONCRET CONSULT SRL,711.84,598.2,0,113.64
Factura        ,1132784,18.10.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1825.08,1533.68,0,291.4
Factura        ,72216393,18.10.2022 00:00:00,EUROPAPIER ROMANIA SRL,4569.6,3840,0,729.6
Factura        ,7037643,19.10.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,1937.89,1628.48,0,309.41
Factura        ,14441,21.10.2022 00:00:00,PHONUS SRL,1156.68,972,0,184.68
Factura        ,72216666,21.10.2022 00:00:00,EUROPAPIER ROMANIA SRL,4569.6,3840,0,729.6
Factura        ,2161214,25.10.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,149.37,125.52,0,23.85
Factura        ,7037738,25.10.2022 00:00:00,LECOM BIROTICA ARDEAL SRL,62.26,52.32,0,9.94
Factura        ,528,26.10.2022 00:00:00,PRINT DEL SRL,4498.2,3780,0,718.2
Factura        ,72216949,26.10.2022 00:00:00,EUROPAPIER ROMANIA SRL,2259.77,1898.96,0,360.81
Factura        ,8464,26.10.2022 00:00:00,KOLOS GROUP SRL,1640.29,1378.4,0,261.89
Factura        ,22125325,27.10.2022 00:00:00,SOF SERVICE SRL,399.98,336.12,0,63.86
